	286.809004	64.170611
	283.811000	64.281119
	283.541095	64.287466
	280.543090	64.397974
	279.993284	64.410902
	279.993284	64.410902
	277.544851	64.498485
	275.593009	64.564387
	326.798021	55.958512
	324.473646	56.813365
	322.361081	57.573214
	319.858654	58.342231
	319.709646	58.385745
	317.325061	59.061969
	314.641286	59.775235
	312.583295	60.303745
	309.747223	60.920568
	309.627735	60.943383
	306.679822	61.482816
	304.349105	61.897710
	301.717319	62.269671
	301.089185	62.354459
	298.117519	62.734412
	295.833730	63.018171
	292.990373	63.325090
	290.115616	63.572733
	289.826188	63.599544
	286.831004	63.830014
	286.809004	64.170611
	283.811000	64.281119
	283.541095	64.287466
	280.543090	64.397974
	279.993284	64.410902
	279.993284	64.410902
	277.544851	64.498485
	275.593009	64.564387
	326.798021	55.958512
	324.473646	56.813365
	322.361081	57.573214
	319.858654	58.342231
	319.709646	58.385745
	317.325061	59.061969
	314.641286	59.775235
	312.583295	60.303745
	309.747223	60.920568
	309.627735	60.943383
	306.679822	61.482816
	304.349105	61.897710
	301.717319	62.269671
	301.089185	62.354459
	298.117519	62.734412
	295.833730	63.018171
	292.990373	63.325090
	290.115616	63.572733
	289.826188	63.599544
	286.831004	63.830014
